Minutes,Hours,Temperature,Well,OD_reading,Isolate,MIC,Conc_ppm,Condition,Avg,reps
2690,44.83333333333334,37,G2,0.131,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2700,45,37,G2,0.1309,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2710,45.16666666666666,37,G2,0.1309,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2720,45.33333333333334,37,G2,0.1308,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2730,45.5,37,G2,0.1308,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2740,45.66666666666666,37,G2,0.1304,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2750,45.83333333333334,37,G2,0.1319,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2760,46,37,G2,0.1303,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2770,46.16666666666666,37,G2,0.1301,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2780,46.33333333333334,37,G2,0.131,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2790,46.5,37,G2,0.1302,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2800,46.66666666666666,37,G2,0.1317,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2810,46.83333333333334,37,G2,0.1303,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2820,47,37,G2,0.1319,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2830,47.16666666666666,37,G2,0.131,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2840,47.33333333333334,37,G2,0.1304,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
2850,47.5,37,G2,0.1327,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 2
0,0,35,G3,0.0739,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
10,0.1666666666666667,37,G3,0.0737,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
20,0.3333333333333333,37,G3,0.0737,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
30,0.5,37,G3,0.0741,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
40,0.6666666666666666,37,G3,0.075,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
50,0.8333333333333334,37,G3,0.0734,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
60,1,37,G3,0.0726,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
70,1.166666666666667,37,G3,0.0734,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
80,1.333333333333333,37,G3,0.0728,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
90,1.5,37,G3,0.0746,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
100,1.666666666666667,37,G3,0.0743,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
110,1.833333333333333,37,G3,0.0731,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
120,2,37,G3,0.0741,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
130,2.166666666666667,37,G3,0.0732,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
140,2.333333333333333,37,G3,0.0738,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
150,2.5,37,G3,0.0745,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
160,2.666666666666667,37,G3,0.074,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
170,2.833333333333333,37,G3,0.0727,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
180,3,37,G3,0.0745,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
190,3.166666666666667,37,G3,0.0734,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
200,3.333333333333333,37,G3,0.074,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
210,3.5,37,G3,0.0749,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
220,3.666666666666667,37,G3,0.0742,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
230,3.833333333333333,37,G3,0.0735,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
240,4,37,G3,0.075,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
250,4.166666666666667,37,G3,0.0746,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
260,4.333333333333333,37,G3,0.0748,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
270,4.5,37,G3,0.0747,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
280,4.666666666666667,37,G3,0.0757,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
290,4.833333333333333,37,G3,0.0739,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
300,5,37,G3,0.0732,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
310,5.166666666666667,37,G3,0.0747,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
320,5.333333333333333,37,G3,0.0734,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
330,5.5,37,G3,0.0764,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
340,5.666666666666667,37,G3,0.0766,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
350,5.833333333333333,37,G3,0.0743,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
360,6,37,G3,0.0756,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
370,6.166666666666667,37,G3,0.0761,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
380,6.333333333333333,37,G3,0.0754,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
390,6.5,37,G3,0.0758,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
400,6.666666666666667,37,G3,0.0756,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
410,6.833333333333333,37,G3,0.076,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
420,7,37,G3,0.0755,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
430,7.166666666666667,37,G3,0.0752,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
440,7.333333333333333,37,G3,0.0772,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
450,7.5,37,G3,0.0772,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
460,7.666666666666667,37,G3,0.0768,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
470,7.833333333333333,37,G3,0.0768,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
480,8,37,G3,0.0768,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
490,8.166666666666666,37,G3,0.0768,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
500,8.333333333333334,37,G3,0.0763,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
510,8.5,37,G3,0.0762,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
520,8.666666666666666,37,G3,0.0779,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
530,8.833333333333334,37,G3,0.0782,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
540,9,37,G3,0.0775,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
550,9.166666666666666,37,G3,0.0775,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
560,9.333333333333334,37,G3,0.0764,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
570,9.5,37,G3,0.0781,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
580,9.666666666666666,37,G3,0.0763,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
590,9.833333333333334,37,G3,0.0783,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
600,10,37,G3,0.0783,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
610,10.16666666666667,37,G3,0.0778,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
620,10.33333333333333,37,G3,0.0782,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
630,10.5,37,G3,0.0767,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
640,10.66666666666667,37,G3,0.0771,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
650,10.83333333333333,37,G3,0.0777,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
660,11,37,G3,0.078,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
670,11.16666666666667,37,G3,0.0757,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
680,11.33333333333333,37,G3,0.0763,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
690,11.5,37,G3,0.079,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
700,11.66666666666667,37,G3,0.078,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
710,11.83333333333333,37,G3,0.0776,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
720,12,37,G3,0.0774,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
730,12.16666666666667,37,G3,0.0776,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
740,12.33333333333333,37,G3,0.0767,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
750,12.5,37,G3,0.0778,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
760,12.66666666666667,37,G3,0.0774,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
770,12.83333333333333,37,G3,0.0764,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
780,13,37,G3,0.0784,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
790,13.16666666666667,37,G3,0.0773,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
800,13.33333333333333,37,G3,0.0789,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
810,13.5,37,G3,0.0761,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
820,13.66666666666667,37,G3,0.078,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
830,13.83333333333333,37,G3,0.0789,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
840,14,37,G3,0.0777,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
850,14.16666666666667,37,G3,0.0782,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
860,14.33333333333333,37,G3,0.078,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
870,14.5,37,G3,0.0778,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
880,14.66666666666667,37,G3,0.0783,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
890,14.83333333333333,37,G3,0.0783,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
900,15,37,G3,0.0783,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
910,15.16666666666667,37,G3,0.078,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
920,15.33333333333333,37,G3,0.0798,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
930,15.5,37,G3,0.0769,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
940,15.66666666666667,37,G3,0.0785,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
950,15.83333333333333,37,G3,0.078,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
960,16,37,G3,0.0782,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
970,16.16666666666667,37,G3,0.0782,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
980,16.33333333333333,37,G3,0.0786,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
990,16.5,37,G3,0.0779,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1000,16.66666666666667,37,G3,0.0784,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1010,16.83333333333333,37,G3,0.0802,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1020,17,37,G3,0.0792,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1030,17.16666666666667,37,G3,0.0781,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1040,17.33333333333333,37,G3,0.0799,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1050,17.5,37,G3,0.0803,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1060,17.66666666666667,37,G3,0.079,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1070,17.83333333333333,37,G3,0.0801,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1080,18,37,G3,0.0787,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1090,18.16666666666667,37,G3,0.0806,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1100,18.33333333333333,37,G3,0.0788,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1110,18.5,37,G3,0.0792,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1120,18.66666666666667,37,G3,0.0795,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1130,18.83333333333333,37,G3,0.079,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1140,19,37,G3,0.0793,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1150,19.16666666666667,37,G3,0.0808,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1160,19.33333333333333,37,G3,0.0787,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1170,19.5,37,G3,0.08,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1180,19.66666666666667,37,G3,0.0811,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1190,19.83333333333333,37,G3,0.0804,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1200,20,37,G3,0.0805,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1210,20.16666666666667,37,G3,0.0796,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1220,20.33333333333333,37,G3,0.0809,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1230,20.5,37,G3,0.0798,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1240,20.66666666666667,37,G3,0.0804,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1250,20.83333333333333,37,G3,0.0815,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1260,21,37,G3,0.0816,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1270,21.16666666666667,37,G3,0.083,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1280,21.33333333333333,37,G3,0.0817,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1290,21.5,37,G3,0.0797,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1300,21.66666666666667,37,G3,0.0823,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1310,21.83333333333333,37,G3,0.0822,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1320,22,37,G3,0.0812,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1330,22.16666666666667,37,G3,0.0819,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1340,22.33333333333333,37,G3,0.0824,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1350,22.5,37,G3,0.0821,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1360,22.66666666666667,37,G3,0.0824,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1370,22.83333333333333,37,G3,0.0818,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1380,23,37,G3,0.0841,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1390,23.16666666666667,37,G3,0.0841,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1400,23.33333333333333,37,G3,0.084,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1410,23.5,37,G3,0.0828,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1420,23.66666666666667,37,G3,0.0833,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1430,23.83333333333333,37,G3,0.0825,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1440,24,37,G3,0.0839,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1450,24.16666666666667,37,G3,0.0829,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1460,24.33333333333333,37,G3,0.0846,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1470,24.5,37,G3,0.0841,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1480,24.66666666666667,37,G3,0.085,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1490,24.83333333333333,37,G3,0.084,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1500,25,37,G3,0.0859,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1510,25.16666666666667,37,G3,0.0856,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1520,25.33333333333333,37,G3,0.0849,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1530,25.5,37,G3,0.0852,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1540,25.66666666666667,37,G3,0.0877,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1550,25.83333333333333,37,G3,0.0872,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1560,26,37,G3,0.0888,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1570,26.16666666666667,37,G3,0.0879,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1580,26.33333333333333,37,G3,0.0886,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1590,26.5,37,G3,0.0891,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1600,26.66666666666667,37,G3,0.0912,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1610,26.83333333333333,37,G3,0.0914,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1620,27,37,G3,0.0907,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1630,27.16666666666667,37,G3,0.0912,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1640,27.33333333333333,37,G3,0.092,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1650,27.5,37,G3,0.0936,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1660,27.66666666666667,37,G3,0.0944,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1670,27.83333333333333,37,G3,0.0961,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1680,28,37,G3,0.0958,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1690,28.16666666666667,37,G3,0.0987,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1700,28.33333333333333,37,G3,0.0996,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1710,28.5,37,G3,0.099,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1720,28.66666666666667,37,G3,0.1012,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1730,28.83333333333333,37,G3,0.1015,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1740,29,37,G3,0.103,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1750,29.16666666666667,37,G3,0.1049,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1760,29.33333333333333,37,G3,0.1041,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1770,29.5,37,G3,0.106,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1780,29.66666666666667,37,G3,0.1066,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1790,29.83333333333333,37,G3,0.1081,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1800,30,37,G3,0.1094,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1810,30.16666666666667,37,G3,0.108,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1820,30.33333333333333,37,G3,0.1096,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1830,30.5,37,G3,0.1122,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1840,30.66666666666667,37,G3,0.1127,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1850,30.83333333333333,37,G3,0.1127,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1860,31,37,G3,0.1133,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1870,31.16666666666667,37,G3,0.1135,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1880,31.33333333333333,37,G3,0.1141,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1890,31.5,37,G3,0.1157,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1900,31.66666666666667,37,G3,0.1175,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1910,31.83333333333333,37,G3,0.1175,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1920,32,37,G3,0.119,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1930,32.16666666666666,37,G3,0.1194,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1940,32.33333333333334,37,G3,0.1201,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1950,32.5,37,G3,0.12,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1960,32.66666666666666,37,G3,0.1204,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1970,32.83333333333334,37,G3,0.121,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1980,33,37,G3,0.1214,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
1990,33.16666666666666,37,G3,0.1224,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2000,33.33333333333334,37,G3,0.123,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2010,33.5,37,G3,0.123,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2020,33.66666666666666,37,G3,0.1237,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2030,33.83333333333334,37,G3,0.1232,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2040,34,37,G3,0.1235,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2050,34.16666666666666,37,G3,0.1244,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2060,34.33333333333334,37,G3,0.1248,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2070,34.5,37,G3,0.124,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2080,34.66666666666666,37,G3,0.1248,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2090,34.83333333333334,37,G3,0.1244,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2100,35,37,G3,0.1261,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2110,35.16666666666666,37,G3,0.1261,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2120,35.33333333333334,37,G3,0.1255,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2130,35.5,37,G3,0.1259,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2140,35.66666666666666,37,G3,0.1254,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2150,35.83333333333334,37,G3,0.1254,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2160,36,37,G3,0.1266,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2170,36.16666666666666,37,G3,0.126,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2180,36.33333333333334,37,G3,0.1256,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2190,36.5,37,G3,0.126,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2200,36.66666666666666,37,G3,0.1264,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2210,36.83333333333334,37,G3,0.1253,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2220,37,37,G3,0.1269,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2230,37.16666666666666,37,G3,0.1262,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2240,37.33333333333334,37,G3,0.1264,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2250,37.5,37,G3,0.1263,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2260,37.66666666666666,37,G3,0.1266,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
2270,37.83333333333334,37,G3,0.1266,WRLP17,MIC ≤0.5 ppm,0.125,test,FALSE,Replicate 3
